373	22.76
374	22.88
375	22.41
376	22.55
377	26.6
378	35.78
379	27.19
380	18.59
381	6.57
382	-13.6
383	-16.92
384	-2.11
385	-53.65
386	-58.79
387	-77.39
388	-54.9
389	-48.98
390	-44.37
391	-40.3
392	-26.84
393	-26.95
394	-17.12
395	-6.53
396	0.01
397	0.1
398	0.01
399	-0.09
400	0.05
401	0.1
402	8.94
403	24.54
404	38.36
405	53.08
406	67.32
407	82.25
408	97.3
409	88.69
410	31.66
411	75.34
412	66.49
413	51.62
414	20.94
415	14.31
416	7.29
417	3.88
418	0.65
419	-8.76
420	-67.92
421	-66.18
422	-56.69
423	-46.35
424	-36.73
425	-26.32
426	-15.98
427	-5.92
428	0
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	13.62
448	27.69
449	41.5
450	56.16
451	70.17
452	85.67
453	100.93
454	116.76
455	60.02
456	60.35
457	107.06
458	77.27
459	43.72
460	70
461	33.87
462	42.83
463	43.55
464	18.4
465	26.86
466	26.91
467	14.74
468	10.32
469	35.2
470	22.88
471	6.26
472	17.98
473	17.93
474	14.19
475	22.15
476	21.94
477	22.07
478	22.04
479	22.12
480	13.95
481	25.77
482	26.02
483	34.04
484	10.21
485	13.91
486	21.54
487	21.72
488	13.48
489	13.33
490	17.09
491	-16.87
492	-33.89
493	-45.03
494	-48.45
495	-55.59
496	-61.34
497	-48.06
498	-50.91
499	-40.63
500	-27.39
501	-21.1
502	-12.33
503	-1.5
504	0
505	0
506	0
507	0
508	0
509	0
510	2.17
511	10.87
512	14.74
513	10.33
514	23.18
515	16.44
516	15.86
517	24.56
518	40.61
519	44.52
520	42.77
521	37.83
522	35.79
523	32.63
524	36.88
525	38.38
526	34.65
527	32.76
528	25.08
529	16.71
530	13.76
531	14.16
532	13.76
533	13.81
534	13.76
535	31.36
536	20.06
537	20.52
538	2.8
539	2.73
540	8.41
541	13.91
542	13.83
543	-2.76
544	-20.85
545	-60.62
546	-50.83
547	-41.05
548	-31.12
549	-20.92
550	-10.5
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	13.59
569	27.65
570	41.73
571	52.11
572	33.54
573	33.23
574	27.71
575	8.91
576	8.5
577	18.72
578	13.09
579	9.25
580	5.15
581	-0.64
582	6.71
583	2.95
584	16.33
585	10.94
586	6.81
587	1.14
588	6.81
589	8.61
590	10.25
591	16.33
592	20.86
593	28.34
594	25.39
595	33.35
596	30.34
597	13.89
598	13.92
599	21.19
600	21.87
601	22.21
602	14.63
603	12.45
604	12.4
605	17.6
606	39.59
607	54.22
608	41.37
609	30.15
610	30.47
611	-11.58
612	-69.3
613	-59.42
614	-50.11
615	-40.22
616	-30.3
617	-20.02
618	-9.54
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0.01
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	5.32
646	14.91
647	32.49
648	32.46
649	38.83
650	30.77
651	30.3
652	52.98
653	56.95
654	44.71
655	42.45
656	41.53
657	47.11
658	37.06
659	22.9
660	26.25
661	17.46
662	17.9
663	14.7
664	20.91
665	17.79
666	14.89
667	0.2
668	-0.08
669	-36.27
670	-40.49
671	-48.96
672	-29.25
673	-22.97
674	-30.85
675	-23.61
676	-15.81
677	-6.99
678	-2.36
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	2.91
694	8.53
695	7.53
696	18.31
697	32.35
698	31.96
699	40.5
700	25.58
701	42.03
702	14.38
703	4.83
704	8.36
705	44.4
706	31.66
707	30.86
708	45.59
709	37.93
710	12.18
711	1.93
712	27.94
713	28.68
714	18.18
715	-12.67
716	-9.89
717	-14.1
718	-39.67
719	-41.3
720	-33.72
721	-25.37
722	-15.97
723	-6.19
724	-3.48
725	-0.99
726	-0.42
727	0.35
728	11.45
729	27.11
730	38.21
731	47.15
732	31
733	44.37
734	50.57
735	45.79
736	58.42
737	54.52
738	52.91
739	43.1
740	45.32
741	33.66
742	31.27
743	25.47
744	28.92
745	26.36
746	16.55
747	6.96
748	12.76
749	9.86
750	0.26
751	-5.72
752	-22.64
753	-38.76
754	-35.66
755	-42.34
756	-36.63
757	-18.91
758	-26.81
759	-27.36
760	-18.55
761	-9.15
762	-1.71
763	0.76
764	-0.39
765	0.09
766	11.23
767	26.13
768	40.9
769	54.8
770	60.76
771	42.63
772	28.1
773	34.87
774	39.38
775	44.44
776	44.66
777	65.47
778	60.76
779	47.05
780	32.32
781	25.7
782	36.86
783	16.6
784	16.6
785	13.36
786	6.84
787	10.13
788	16.24
789	16.46
790	13.09
791	-2.66
792	12.79
793	15.44
794	15.55
795	15.94
796	15.47
797	15.71
798	18.67
799	28.57
800	32.88
801	69.69
802	53.91
803	55.95
804	57.9
805	20.39
806	43.68
807	36.64
808	33.24
809	17.34
810	13.4
811	20.77
812	17.24
813	9.35
814	1.48
815	16.33
816	1.5
817	1.31
818	15.33
819	8.14
820	15.6
821	-12.46
822	-2.62
823	13.84
824	17.6
825	17.96
826	17.59
827	7.2
828	13.81
829	17.21
830	10.46
831	3.74
832	-5.86
833	0.41
834	-5.76
835	-28.12
836	-34.05
837	-29.41
838	-22.97
839	-17.69
840	10.13
841	30.95
842	30.19
843	23.79
844	26.93
845	27.68
846	28.38
847	34.85
848	42.09
849	44.32
850	33.01
851	15.1
852	21.19
853	21.29
854	21.5
855	34.98
856	25.74
857	40.06
858	19.98
859	20.38
860	20.71
861	13.73
862	-12.28
863	-2.8
864	0.34
865	-19.71
866	-8.21
867	-0.19
868	22.48
869	22.65
870	25.74
871	19.95
872	29.73
873	36.64
874	34.35
875	25.45
876	35.87
877	36.45
878	23.51
879	13.56
880	13.53
881	13.31
882	3.6
883	3.7
884	13
885	16.04
886	3.44
887	3.28
888	-2.76
889	27.76
890	31.69
891	25.17
892	22.16
893	9.57
894	22.74
895	16.18
896	15.91
897	6.53
898	6.42
899	0.16
900	6.13
901	11.82
902	15.02
903	15.05
904	8.73
905	11.88
906	14.88
907	5.74
908	5.71
909	14.39
910	23.62
911	11.49
912	5.74
913	-11.14
914	-16.11
915	-20.26
916	-2.8
917	11.54
918	14.44
919	35.78
920	34.38
921	29.9
922	19.17
923	18.76
924	28.23
925	19.81
926	16.95
927	17.32
928	20.19
929	5.65
930	8.39
931	13.92
932	14.17
933	5.43
934	8.23
935	8.28
936	13.56
937	19.23
938	28.27
939	14.17
940	2.56
941	13.61
942	-0.12
943	24.54
944	31.17
945	28.65
946	-0.03
947	-16.18
948	-36.68
949	-31.45
950	-50.69
951	-42.62
952	-32.48
953	-22.41
954	-11.69
955	0
956	0
957	0
958	0
959	5.49
960	22.49
961	36.5
962	50.93
963	65.32
964	55.19
965	33.04
966	42.44
967	37.53
968	34.73
969	38.83
970	55.98
971	69.95
972	54.05
973	35.34
974	26.11
975	19.58
976	16.74
977	16.88
978	-8.8
979	9.83
980	6.26
981	3.11
982	6.24
983	0.09
984	5.79
985	-0.06
986	-18.69
987	-37.17
988	-0.42
989	11.73
990	19.26
991	30.23
992	25.91
993	7.45
994	12.5
995	17.65
996	4.74
997	12.64
998	12.26
999	34.29
1000	27.16
1001	30.81
1002	19.34
1003	22.35
1004	26.24
1005	17.1
1006	11.52
1007	-0.17
1008	-10.86
1009	2.45
1010	-0.25
1011	4.88
1012	2.23
1013	-0.42
1014	1.93
1015	-13.99
1016	-48.59
1017	-44.45
1018	-34.16
1019	-24
1020	-13.71
1021	-1.71
1022	0
1023	0
1024	0
1025	0
1026	0
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	0
1041	0
1042	0
1043	0
1044	0
1045	0
1046	0
1047	0
1048	0
1049	0
1050	0
1051	0
1052	2.22
1053	14.64
1054	30.92
1055	45.37
1056	59.83
1057	69.58
1058	41.61
1059	45.2
1060	57.09
1061	44.51
1062	41.03
1063	36.48
1064	37.75
1065	42.34
1066	24.48
1067	34.32
1068	32.35
1069	28.99
1070	6.59
1071	0.27
1072	0.37
1073	15.28
1074	-5.76
1075	-35.39
1076	-37.67
1077	-12.6
1078	-9.67
1079	-42.13
1080	-41.8
1081	-30.37
1082	-9.01
1083	-0.64
1084	-1.68
1085	-0.55
1086	0.45
1087	0.43
1088	3.25
1089	6.23
1090	6.48
1091	1.43
1092	3.33
1093	-1.46
1094	-4.42
1095	-8.85
1096	-1.61
1097	-3.43
1098	-1.27
1099	0
1100	0.04
1101	0.51
1102	2.62
1103	10
1104	29.31
1105	40.03
1106	47.69
1107	26.27
1108	15.66
1109	35.43
1110	53.08
1111	54.22
1112	35.31
1113	16.22
1114	13.81
1115	14.03
1116	19.39
1117	32.74
1118	26.1
1119	35.18
1120	33.04
1121	28.37
1122	10.9
1123	10.99
1124	19.61
1125	26.19
1126	26.57
1127	20.86
1128	27.21
1129	21.22
1130	24.42
1131	18.65
1132	15.08
1133	15.35
1134	12.2
1135	12.15
1136	15.52
1137	6.2
1138	11.79
1139	3.06
1140	-0.09
1141	-10.94
1142	-15.79
1143	-35.87
1144	-22.89
1145	-39.08
1146	-18.28
1147	-24.21
1148	-33.81
1149	-23.24
1150	-12.99
1151	-1.03
1152	0
1153	0
1154	0
1155	0
1156	0
1157	0
1158	0
1159	0
1160	0
1161	0
1162	0
1163	0
1164	0
1165	0
1166	0
1167	0
1168	6.1
1169	22.99
1170	36.89
1171	51.28
1172	65.8
1173	80.92
1174	72.87
1175	63.15
1176	26.69
1177	-0.34
1178	-0.31
1179	-44.78
1180	-52.36
1181	-41.77
1182	-31.76
1183	-21.36
1184	-11.17
1185	0
1186	0
1187	0
1188	0
1189	0
1190	0
1191	0
1192	0
1193	0
1194	0
1195	0
1196	0
1197	2.95
1198	9.58
1199	24.89
1200	41.91
1201	35.97
1202	19.89
1203	7.86
1204	0.79
1205	9.19
1206	11.21
1207	6.53
1208	21.16
1209	34.28
1210	38.22
1211	44.07
1212	35.34
1213	42.41
1214	23.93
1215	19.23
1216	11.93
1217	4.49
1218	4.22
1219	19.01
1220	19.62
1221	17.07
1222	9.38
1223	6.95
1224	6.93
1225	11.59
1226	9.36
1227	-18.17
1228	-2.69
1229	3.77
1230	19.33
1231	14.83
1232	15.24
1233	-0.55
1234	-29.71
1235	-26.35
1236	-29.46
1237	-28.27
1238	-13.83
1239	-10.45
1240	-6.83
1241	-2.96
1242	0
1243	0
1244	0
1245	0
1246	0
1247	0
1248	0
1249	0
1250	0
1251	0
1252	0
1253	0
1254	0
1255	0
1256	1.87
1257	6.13
1258	6.29
1259	8.17
1260	12.64
1261	19.33
1262	27.4
1263	11.04
1264	-5.8
1265	-5.23
1266	-3.9
1267	16.19
1268	32.74
1269	55.24
1270	68.01
1271	66.76
1272	47.55
1273	31.75
1274	22.26
1275	33.71
1276	29.31
1277	26.97
1278	25.14
1279	13.91
1280	-0.12
1281	-0.2
1282	13.29
1283	12.98
1284	12.95
1285	12.78
1286	13.17
1287	26.86
1288	16.04
1289	25.05
1290	19.28
1291	22.48
1292	26.1
1293	20.41
1294	17.68
1295	23.59
1296	20.66
1297	40.57
1298	41.8
1299	32.93
1300	40.26
1301	20.33
1302	13.58
1303	-15.04
1304	-75.96
1305	-65.89
1306	-56.17
1307	-46.22
1308	-36.16
1309	-26.01
1310	-15.24
1311	-5.03
1312	0
1313	0
1314	0
1315	0
1316	0
1317	0
1318	0
1319	0
1320	0
1321	0
1322	0
1323	0
1324	0
1325	0
1326	0
1327	0
1328	0
1329	0
1330	0
1331	0
1332	0
1333	0
1334	0
1335	0
1336	0
1337	3.25
1338	20.11
1339	34.59
1340	49.1
1341	34.18
1342	40.42
1343	41.29
1344	40.98
1345	37.55
1346	29.29
1347	35.56
1348	27.07
1349	17.23
1350	20.03
1351	2.15
1352	2.04
1353	-0.48
1354	-2.79
1355	-0.55
1356	1.65
1357	-13.19
1358	-10.34
1359	-10.09
1360	-9.53
1361	-16.03
1362	-30.99
1363	-22.78
1364	-13.91
1365	-6.22
1366	0
1367	0
1368	0
1369	0
1370	0
